Price,Close,High,Low,Open,Volume
Ticker,^NDX,^NDX,^NDX,^NDX,^NDX
Date,,,,,
2012-01-01,2467.949951171875,2481.510009765625,2307.56005859375,2323.159912109375,35325900000
2012-02-01,2623.10009765625,2645.199951171875,2474.2900390625,2481.6201171875,37728460000
2012-03-01,2755.27001953125,2794.0,2575.1298828125,2634.199951171875,36686310000
2012-04-01,2723.679931640625,2795.35009765625,2628.9599609375,2752.25,33793990000
2012-05-01,2524.8701171875,2756.81005859375,2474.699951171875,2719.25,40115930000
2012-06-01,2615.719970703125,2633.2099609375,2443.919921875,2510.820068359375,37458650000
2012-07-01,2642.530029296875,2663.1201171875,2522.889892578125,2616.52001953125,34686680000
2012-08-01,2772.239990234375,2802.909912109375,2606.5400390625,2660.489990234375,35708950000
2012-09-01,2799.18994140625,2878.3798828125,2744.2900390625,2766.929931640625,33719730000
2012-10-01,2647.919921875,2845.969970703125,2636.830078125,2811.449951171875,36367020000
2012-11-01,2677.8798828125,2701.909912109375,2494.3798828125,2661.050048828125,36894240000
2012-12-01,2660.929931640625,2713.389892578125,2598.570068359375,2697.43994140625,33522490000
2013-01-01,2731.530029296875,2769.31005859375,2703.75,2727.669921875,39027620000
2013-02-01,2738.580078125,2783.18994140625,2689.830078125,2751.18994140625,35765430000
2013-03-01,2818.68994140625,2820.669921875,2713.489990234375,2725.3798828125,33749180000
2013-04-01,2887.43994140625,2887.8701171875,2730.969970703125,2819.780029296875,36904330000
2013-05-01,2981.760009765625,3053.510009765625,2868.760009765625,2885.35009765625,39144080000
2013-06-01,2909.60009765625,3007.300048828125,2825.179931640625,2984.590087890625,37528250000
2013-07-01,3090.18994140625,3110.010009765625,2913.47998046875,2933.47998046875,35889520000
2013-08-01,3073.81005859375,3149.239990234375,3053.260009765625,3113.219970703125,32804650000
2013-09-01,3218.199951171875,3248.52001953125,3077.1298828125,3097.64990234375,34997740000
2013-10-01,3377.72998046875,3408.280029296875,3117.68994140625,3220.919921875,43017190000
2013-11-01,3487.820068359375,3495.969970703125,3318.39990234375,3392.320068359375,35818470000
2013-12-01,3592.0,3592.0,3422.860107421875,3496.18994140625,37139280000
2014-01-01,3521.919921875,3634.64990234375,3461.639892578125,3575.60009765625,45227610000
2014-02-01,3696.10009765625,3722.3798828125,3418.8798828125,3524.22998046875,39978180000
2014-03-01,3595.739990234375,3738.320068359375,3543.070068359375,3657.320068359375,46796180000
2014-04-01,3582.02001953125,3676.360107421875,3414.110107421875,3615.909912109375,44391220000
2014-05-01,3736.820068359375,3741.570068359375,3506.35009765625,3589.659912109375,39290130000
2014-06-01,3849.47998046875,3860.64990234375,3707.889892578125,3740.7099609375,40249370000
2014-07-01,3892.5,3997.5,3837.159912109375,3864.139892578125,39536410000
2014-08-01,4082.56005859375,4082.969970703125,3845.199951171875,3886.10009765625,33417300000
2014-09-01,4049.449951171875,4118.91015625,4007.6298828125,4093.1201171875,39631140000
2014-10-01,4158.2099609375,4170.8701171875,3700.22998046875,4043.330078125,50136190000
2014-11-01,4337.7900390625,4347.08984375,4126.72021484375,4160.60009765625,32967990000
2014-12-01,4236.27978515625,4332.5498046875,4089.090087890625,4323.9501953125,39587090000
2015-01-01,4148.43017578125,4292.8798828125,4078.85009765625,4258.60009765625,38719030000
2015-02-01,4440.669921875,4464.31005859375,4094.72998046875,4162.2001953125,35773090000
2015-03-01,4333.68994140625,4483.97021484375,4280.9501953125,4452.7998046875,41204240000
2015-04-01,4414.25,4562.330078125,4283.91015625,4328.169921875,36159640000
2015-05-01,4508.25,4551.52978515625,4349.93017578125,4437.7001953125,35994540000
2015-06-01,4396.759765625,4561.64013671875,4377.22998046875,4530.02978515625,41338820000
2015-07-01,4588.91015625,4694.1298828125,4344.14990234375,4433.7900390625,40634120000
2015-08-01,4274.580078125,4634.7001953125,3787.22998046875,4595.259765625,43388300000
2015-09-01,4181.06005859375,4450.66015625,4053.1201171875,4177.93994140625,41503920000
2015-10-01,4648.830078125,4681.22998046875,4124.5498046875,4185.27978515625,42348240000
2015-11-01,4664.509765625,4737.1201171875,4486.08984375,4658.7900390625,36814190000
2015-12-01,4593.27001953125,4739.75,4478.25,4685.740234375,40577940000
2016-01-01,4279.169921875,4522.1201171875,3992.909912109375,4485.06005859375,44867130000
2016-02-01,4201.1201171875,4301.6298828125,3888.780029296875,4254.41015625,43098650000
2016-03-01,4483.66015625,4518.18017578125,4225.93017578125,4238.080078125,40738880000
2016-04-01,4341.2998046875,4574.3798828125,4307.10009765625,4461.77001953125,38014300000
2016-05-01,4523.89013671875,4526.83984375,4282.0,4350.830078125,38803240000
2016-06-01,4417.7001953125,4536.5498046875,4179.740234375,4507.18017578125,44213900000
2016-07-01,4730.22998046875,4743.25,4375.72021484375,4411.77001953125,36050040000
2016-08-01,4771.0498046875,4837.669921875,4689.5498046875,4734.43994140625,38754780000
2016-09-01,4875.7001953125,4895.5,4656.509765625,4774.81005859375,40112010000
2016-10-01,4801.27001953125,4911.759765625,4760.06982421875,4864.6298828125,34708450000
2016-11-01,4810.81005859375,4896.56982421875,4647.58984375,4810.2998046875,41950260000
2016-12-01,4863.6201171875,4992.080078125,4721.41015625,4806.77001953125,38648510000
2017-01-01,5116.77001953125,5172.43017578125,4884.52001953125,4900.85009765625,36115440000
2017-02-01,5330.31005859375,5358.52978515625,5128.759765625,5157.830078125,36811150000
2017-03-01,5436.22998046875,5451.5,5316.02001953125,5368.64990234375,44064880000
2017-04-01,5583.52978515625,5600.0,5353.58984375,5440.2001953125,33894020000
2017-05-01,5788.7998046875,5813.259765625,5568.47021484375,5602.43994140625,42405030000
2017-06-01,5646.919921875,5897.68994140625,5599.43994140625,5804.169921875,50292320000
2017-07-01,5880.330078125,5995.77001953125,5579.64013671875,5680.35986328125,36228200000
2017-08-01,5988.60009765625,5995.4501953125,5750.5,5900.64013671875,41368170000
2017-09-01,5979.2998046875,6012.9501953125,5839.89013671875,6001.81982421875,38354650000
2017-10-01,6248.56005859375,6258.419921875,5955.830078125,5988.9599609375,41620780000
2017-11-01,6365.56005859375,6426.0400390625,6194.580078125,6274.259765625,42080670000
2017-12-01,6396.419921875,6522.7001953125,6234.22021484375,6325.60986328125,38755950000
2018-01-01,6949.990234375,7022.97021484375,6417.75,6431.58984375,44694030000
2018-02-01,6854.419921875,7003.1298828125,6164.43017578125,6910.56982421875,44063140000
2018-03-01,6581.1298828125,7186.08984375,6410.0400390625,6862.93994140625,48760550000
2018-04-01,6605.56982421875,6856.9599609375,6322.60009765625,6528.22998046875,43233040000
2018-05-01,6967.72998046875,7016.419921875,6539.8701171875,6592.93017578125,45761130000
2018-06-01,7040.7998046875,7309.990234375,6950.22998046875,7010.080078125,48573740000
2018-07-01,7231.97998046875,7511.39013671875,6969.16015625,6979.5400390625,38964090000
2018-08-01,7654.5498046875,7691.10009765625,7221.35009765625,7269.2001953125,46197780000
2018-09-01,7627.64990234375,7657.7998046875,7400.990234375,7629.33984375,44907360000
2018-10-01,6967.10009765625,7700.56005859375,6574.75,7673.0,61889960000
2018-11-01,6949.009765625,7205.9599609375,6442.35986328125,6980.7900390625,48901700000
2018-12-01,6329.97021484375,7107.0,5895.1201171875,7106.83984375,49224830000
2019-01-01,6906.83984375,6936.33984375,6139.39990234375,6198.68017578125,49542480000
2019-02-01,7097.52978515625,7161.72998046875,6836.7001953125,6872.72998046875,42628810000
2019-03-01,7378.77001953125,7505.41015625,6940.72021484375,7152.080078125,49622660000
2019-04-01,7781.4599609375,7851.97021484375,7422.43994140625,7450.81005859375,43553400000
2019-05-01,7127.9599609375,7851.02978515625,7125.97021484375,7828.14013671875,47822630000
2019-06-01,7671.080078125,7772.52978515625,6936.68017578125,7110.33984375,44821400000
2019-07-01,7848.77978515625,8027.18017578125,7735.669921875,7816.56005859375,42846360000
2019-08-01,7691.0,8000.93994140625,7356.27001953125,7866.60009765625,46323300000
2019-09-01,7749.4501953125,7975.330078125,7584.81982421875,7634.02978515625,41720490000
2019-10-01,8083.830078125,8119.72998046875,7463.56982421875,7782.81982421875,44203530000
2019-11-01,8403.6796875,8445.6103515625,8111.72998046875,8121.9501953125,41773310000
2019-12-01,8733.0703125,8811.099609375,8167.35986328125,8409.8701171875,46214040000
2020-01-01,8991.509765625,9272.3701171875,8713.8896484375,8802.2197265625,52694760000
2020-02-01,8461.830078125,9736.5703125,8133.85009765625,9033.51953125,53886320000
2020-03-01,7813.5,9000.4599609375,6771.91015625,8569.91015625,97320230000
2020-04-01,9000.509765625,9025.8203125,7423.97021484375,7582.77978515625,79171670000
2020-05-01,9555.5302734375,9573.5498046875,8665.400390625,8791.8798828125,81175640000
2020-06-01,10156.849609375,10306.900390625,9489.580078125,9526.4296875,112284350000
2020-07-01,10905.8798828125,11069.259765625,10142.75,10160.41015625,95054280000
2020-08-01,12110.7001953125,12167.4599609375,10855.0595703125,11018.01953125,78996130000
2020-09-01,11418.0595703125,12439.48046875,10677.849609375,12203.3603515625,82496920000
2020-10-01,11052.9501953125,12204.75,10960.01953125,11554.9599609375,78287400000
2020-11-01,12268.3203125,12306.7099609375,10957.1103515625,11152.48046875,91282630000
2020-12-01,12888.2802734375,12925.5302734375,12226.1298828125,12387.6201171875,112635010000
2021-01-01,12925.3798828125,13563.7001953125,12537.419921875,12950.2197265625,139796850000
2021-02-01,12909.4404296875,13879.76953125,12758.1201171875,13067.650390625,142926770000
2021-03-01,13091.4404296875,13301.6201171875,12208.3896484375,13106.01953125,134201470000
2021-04-01,13860.759765625,14073.48046875,13255.8203125,13268.8798828125,91591470000
2021-05-01,13686.509765625,13955.0,12967.1796875,13923.0400390625,89415440000
2021-06-01,14554.7998046875,14582.2998046875,13469.849609375,13764.26953125,108377000000
2021-07-01,14959.900390625,15142.349609375,14455.0703125,14530.6298828125,88708530000
2021-08-01,15582.509765625,15620.6201171875,14773.1904296875,15046.099609375,88083480000
2021-09-01,14689.6201171875,15701.400390625,14684.5498046875,15637.1298828125,95275100000
2021-10-01,15850.4697265625,15856.900390625,14384.9296875,14731.3798828125,99492020000
2021-11-01,16135.919921875,16764.859375,15785.3095703125,15879.6103515625,109314860000
2021-12-01,16320.080078125,16607.189453125,15508.740234375,16347.9599609375,104264460000
2022-01-01,14930.0498046875,16513.869140625,13724.849609375,16395.509765625,100106820000
2022-02-01,14237.8095703125,15196.400390625,13065.4404296875,14966.599609375,89543300000
2022-03-01,14838.490234375,15265.419921875,13020.400390625,14197.66015625,131081330000
2022-04-01,12854.7998046875,15161.8896484375,12835.48046875,14886.91015625,96581010000
2022-05-01,12642.099609375,13556.669921875,11492.2900390625,12864.830078125,111465680000
2022-06-01,11503.7197265625,12897.6298828125,11037.2099609375,12750.3095703125,113875890000
2022-07-01,12947.9697265625,12986.6396484375,11366.0703125,11472.6298828125,94293720000
2022-08-01,12272.0302734375,13720.91015625,12240.8203125,12877.0400390625,110367680000
2022-09-01,10971.2197265625,12752.830078125,10966.9501953125,12158.8798828125,98888530000
2022-10-01,11405.5703125,11681.849609375,10440.6396484375,11059.169921875,98292380000
2022-11-01,12030.0595703125,12031.33984375,10632.3896484375,11571.5302734375,101572370000
2022-12-01,10939.759765625,12166.41015625,10671.1904296875,12030.240234375,100007430000
